Country: USA,,,,,,,,,,,,,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,1977,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
h. 500 to 999,19,22,"14,682","14,696",2,9.5,0,0.0,"1,722",D,D,D,11.7,"1,750",0,"1,750",0.0,11.9,-28,-0.2,23.4,,,
i. 1000+,13,13,"22,722","22,776",1,8.0,0,0.0,"2,290",D,D,D,10.1,"2,398",0,"2,398",0.0,10.5,-108,-0.4,20.2,,,
m. ALL,"25,549","28,434","353,508","344,231","4,462",15.9,"3,568",12.7,"76,758","32,994","43,764",9.6,22.3,"58,201","21,061","37,140",6.1,16.9,"18,557",5.4,33.8,"2,364","2,367","12,330"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"13,807","14,567","38,482","34,770","2,888",20.1,"2,392",16.7,"14,642","5,646","8,996",16.2,42.1,"7,217","4,634","2,583",13.3,20.8,"7,425",21.3,41.6,"1,639","1,639","3,148"
b. 5 to 9,"5,897","6,861","47,972","46,288",772,11.3,701,10.2,"12,794","5,072","7,722",11.0,27.6,"9,426","4,569","4,857",9.9,20.4,"3,368",7.2,40.8,423,427,"2,801"
c. 10 to 19,"3,495","4,043","55,161","54,263",401,10.0,340,8.5,"12,256","5,258","6,998",9.7,22.6,"10,460","4,565","5,895",8.4,19.3,"1,796",3.3,38.6,195,195,"2,614"
d. 20 to 49,"2,076","2,492","78,900","76,677",233,9.4,193,7.8,"17,606","6,839","10,767",8.9,23.0,"13,159","5,724","7,435",7.5,17.2,"4,447",5.8,34.4,103,103,"3,148"
e. 50 to 99,578,709,"47,499","48,226",50,7.0,67,9.3,"8,374","3,325","5,049",6.9,17.4,"9,827","4,599","5,228",9.5,20.4,"-1,453",-3.0,34.8,30,31,"2,161"
f. 100 to 249,228,270,"42,796","41,930",16,5.9,22,8.1,"7,476","2,174","5,302",5.2,17.8,"5,743","2,968","2,775",7.1,13.7,"1,733",4.1,27.4,1,1,D
g. 250 to 499,74,82,"25,738","26,104",5,6.2,2,2.5,"2,633","1,555","1,078",6.0,10.1,"3,364",D,"2,770",D,12.9,-731,-2.8,20.2,1,1,D
h. 500 to 999,22,24,"15,843","16,480",0,0.0,0,0.0,"1,254",0,"1,254",0.0,7.6,"2,528",0,"2,528",0.0,15.3,"-1,274",-7.7,15.2,,,
