Country: USA,,,,,,,,,
Variable: Estabs,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
h) 11 to 15,"1,669",997,659,388,140,59,13,5,4
i) 16 to 20,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"1,956","1,219",972,838,344,202,43,17,13
m) ALL,"12,426","6,474","4,063","2,690",913,436,98,47,26
,           1993,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,588",490,233,127,24,13,4,2,
b) 1,"1,265",466,243,126,28,23,1,3,
c) 2,"1,166",572,293,166,47,16,9,4,1
d) 3,908,411,260,128,58,18,5,4,
e) 4,742,375,234,161,54,17,5,1,3
f) 5,695,363,248,164,36,15,1,2,
g) 6 to 10,"2,250","1,400",895,513,160,62,16,13,5
h) 11 to 15,"1,612",987,649,394,132,61,16,6,4
i) 16 to 20,273,208,135,85,31,16,2,,1
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"1,844","1,149",905,829,349,190,37,18,13
m) ALL,"12,343","6,421","4,095","2,693",919,431,96,53,27
,           1994,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,614",445,232,122,28,9,7,2,2
b) 1,"1,198",407,199,112,21,12,3,2,
c) 2,961,474,246,128,36,23,3,3,
d) 3,978,517,268,156,50,15,7,4,1
e) 4,783,387,223,127,43,19,4,2,
f) 5,669,346,220,146,51,18,4,,
g) 6 to 10,"2,407","1,399",906,570,153,58,16,8,5
h) 11 to 15,"1,635",995,664,383,143,53,14,4,3
i) 16 to 20,497,338,221,137,45,27,5,2,2
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"1,779","1,037",906,781,325,182,37,15,12
m) ALL,"12,521","6,345","4,085","2,662",895,416,100,42,25
,           1995,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,606",464,245,119,39,21,5,,
b) 1,"1,210",373,200,111,27,9,6,2,3
c) 2,916,380,213,109,22,14,4,2,
d) 3,846,432,213,122,36,19,,5,
e) 4,852,489,232,133,54,17,5,4,1
f) 5,678,355,226,109,38,11,2,3,
g) 6 to 10,"2,486","1,441",915,610,160,53,20,8,4
h) 11 to 15,"1,643",917,660,353,131,52,15,5,2
i) 16 to 20,746,496,326,181,60,32,8,2,2
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"1,673","1,047",870,742,298,172,30,17,12
m) ALL,"12,656","6,394","4,100","2,589",865,400,95,48,24
,           1996,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,593",481,222,146,55,17,6,1,2
b) 1,"1,182",407,221,97,36,20,5,,
c) 2,898,372,212,94,34,12,7,2,3
d) 3,790,319,192,98,28,12,2,3,
e) 4,735,374,187,107,25,18,1,4,
f) 5,754,423,236,112,42,19,4,3,1
g) 6 to 10,"2,473","1,422",939,513,174,59,21,8,4
h) 11 to 15,"1,637",924,655,416,130,46,18,6,2
i) 16 to 20,"1,008",618,414,218,69,38,9,3,2
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"1,611","1,002",817,681,298,156,31,15,12
m) ALL,"12,681","6,342","4,095","2,482",891,397,104,45,26
,           1997,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,642",483,210,127,32,12,3,,
b) 1,"1,224",413,197,130,45,15,7,1,2
c) 2,901,403,233,98,46,19,5,,
d) 3,777,350,182,101,28,16,5,2,3
e) 4,668,300,178,106,22,15,3,2,
f) 5,635,326,180,92,30,14,1,4,
g) 6 to 10,"2,580","1,433",885,513,184,69,22,12,3
h) 11 to 15,"1,584",925,602,395,113,47,14,4,3
i) 16 to 20,"1,267",723,492,302,84,50,12,3,3
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"1,583",922,767,651,267,153,26,15,11
m) ALL,"12,861","6,278","3,926","2,515",851,410,98,43,25
,           1998,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,497",429,229,136,41,13,6,1,
b) 1,"1,235",419,191,115,25,10,2,1,
c) 2,944,371,223,138,40,16,4,2,1
d) 3,734,357,217,105,46,18,3,1,
e) 4,654,316,165,102,39,9,6,2,3
f) 5,610,276,159,98,24,9,1,3,
g) 6 to 10,"2,546","1,387",794,482,177,66,16,7,1
h) 11 to 15,"1,604",907,597,366,114,60,16,11,3
i) 16 to 20,"1,245",701,469,284,103,43,13,5,1
j) 21 to 25,213,143,105,67,18,15,1,,1
k) 26+,,,,,,,,,
l) Left Censored,"1,504",866,736,612,260,144,30,12,13
m) ALL,"12,786","6,172","3,885","2,505",887,403,98,45,23
,           1999,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,423",398,195,132,55,17,7,2,1
b) 1,"1,139",365,198,116,39,12,6,1,
c) 2,965,416,198,104,31,15,1,1,
d) 3,808,354,188,135,35,16,4,1,1
