Country: USA,,,,,,,,,
Variable: Job_Destruction_Rate_Deaths,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
f) 5,18.6,D,6.0,0.0,0.0,0.0,D,,D
g) 6 to 10,18.1,5.7,5.8,4.6,4.9,D,D,D,D
h) 11 to 15,11.9,2.8,3.3,D,D,0.0,0.0,0.0,
i) 16 to 20,10.4,5.9,5.5,D,D,0.0,0.0,0.0,0.0
j) 21 to 25,7.5,3.6,3.0,3.6,D,D,0.0,D,D
k) 26+,D,D,0.0,0.0,0.0,0.0,D,,D
l) Left Censored,12.1,2.8,1.3,1.8,D,D,0.0,0.0,0.0
m) ALL,15.6,5.2,4.6,4.0,2.7,3.5,4.0,0.0,0.0
,           2004,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,,,
b) 1,28.8,15.9,12.8,10.5,D,D,0.0,0.0,
c) 2,22.8,8.4,D,15.8,11.4,D,D,,D
d) 3,27.1,12.4,6.7,D,D,0.0,0.0,D,D
e) 4,27.0,D,7.2,3.9,0.0,D,0.0,0.0,
f) 5,15.0,8.1,D,D,0.0,0.0,D,0.0,D
g) 6 to 10,18.8,4.9,3.6,D,D,0.0,0.0,0.0,0.0
h) 11 to 15,15.7,4.3,1.7,4.3,D,D,0.0,0.0,
i) 16 to 20,11.2,4.6,3.5,D,D,0.0,0.0,0.0,0.0
j) 21 to 25,12.8,3.8,2.2,D,D,0.0,0.0,D,D
k) 26+,9.6,D,D,D,0.0,0.0,0.0,D,D
l) Left Censored,10.9,3.2,2.3,3.6,D,D,0.0,0.0,0.0
m) ALL,16.7,6.0,3.9,3.9,2.4,2.5,0.0,0.0,0.0
,           2005,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,D,D,
b) 1,27.8,15.8,9.7,7.2,D,D,D,D,
c) 2,21.1,10.4,6.1,D,0.0,D,0.0,0.0,
d) 3,21.4,8.6,4.7,6.6,D,D,D,,D
e) 4,15.2,9.1,D,0.0,0.0,D,0.0,D,D
f) 5,22.4,4.7,D,D,0.0,0.0,0.0,0.0,
g) 6 to 10,15.5,5.9,3.4,4.0,D,D,0.0,0.0,0.0
h) 11 to 15,15.0,3.6,3.1,4.3,D,D,D,D,D
i) 16 to 20,10.8,3.9,1.1,D,D,D,0.0,0.0,0.0
j) 21 to 25,10.3,4.5,D,D,D,D,0.0,D,D
k) 26+,8.0,3.1,D,D,D,0.0,0.0,D,D
l) Left Censored,10.0,2.7,2.7,2.0,2.4,D,0.0,D,0.0
m) ALL,14.9,5.8,3.5,3.0,2.6,3.8,1.9,3.6,0.0
,           2006,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,D,,
b) 1,32.3,10.6,14.8,10.8,D,D,0.0,0.0,D
c) 2,25.6,6.5,5.7,D,D,0.0,0.0,D,D
d) 3,21.7,8.3,6.8,5.8,0.0,0.0,0.0,0.0,
e) 4,19.6,3.1,D,D,0.0,0.0,D,,D
f) 5,20.1,4.1,4.1,D,D,0.0,D,D,D
g) 6 to 10,15.0,5.2,3.5,2.9,D,D,D,D,D
h) 11 to 15,11.7,4.6,4.7,4.0,D,0.0,D,D,D
i) 16 to 20,11.4,2.2,4.2,D,0.0,D,0.0,0.0,0.0
j) 21 to 25,8.0,2.7,3.2,D,0.0,D,D,D,D
k) 26+,9.4,1.8,D,D,D,0.0,0.0,D,D
l) Left Censored,10.5,4.2,1.6,2.3,D,D,0.0,0.0,0.0
m) ALL,15.2,4.5,4.2,3.0,2.2,2.5,5.7,0.0,0.0
,           2007,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
b) 1,33.9,11.6,7.9,D,D,38.3,D,D,
c) 2,29.2,13.1,8.7,D,0.0,D,D,0.0,D
d) 3,23.1,10.7,6.8,7.5,D,D,D,,D
e) 4,21.5,11.3,5.7,D,18.2,D,0.0,0.0,
f) 5,24.1,9.3,5.8,9.1,D,D,D,D,
g) 6 to 10,20.0,10.1,7.0,4.3,3.2,D,D,D,D
h) 11 to 15,20.7,8.7,2.6,3.7,D,D,D,D,D
i) 16 to 20,16.3,5.9,5.8,4.1,6.0,0.0,0.0,0.0,0.0
j) 21 to 25,15.2,3.8,4.6,3.1,D,0.0,D,0.0,0.0
k) 26+,8.2,3.8,3.3,3.0,D,D,0.0,D,D
l) Left Censored,11.8,4.0,3.8,3.3,0.0,0.0,0.0,0.0,0.0
m) ALL,18.9,7.9,5.3,5.0,3.4,6.0,4.9,3.8,0.0
,           2008,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
b) 1,31.5,15.2,D,19.3,32.9,D,D,D,
c) 2,23.2,12.8,6.8,8.0,D,D,D,D,
d) 3,23.1,11.0,9.5,D,D,0.0,0.0,D,D
e) 4,22.0,7.7,3.7,D,D,0.0,D,,D
f) 5,26.5,7.7,D,D,0.0,0.0,0.0,D,D
g) 6 to 10,18.1,6.3,6.8,D,D,0.0,0.0,D,D
h) 11 to 15,18.1,5.7,3.1,1.9,D,D,0.0,D,D
i) 16 to 20,12.0,2.9,1.2,D,D,0.0,0.0,0.0,
j) 21 to 25,11.9,5.6,4.4,D,D,0.0,0.0,0.0,0.0
k) 26+,8.9,5.1,2.9,2.7,D,D,0.0,D,D
l) Left Censored,8.7,1.6,4.0,2.3,0.0,0.0,0.0,0.0,0.0
m) ALL,17.2,6.6,4.7,3.4,2.8,1.5,0.0,0.0,0.0
,           2009,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,D,,
b) 1,36.0,13.9,12.1,12.6,0.0,0.0,D,D,
c) 2,29.7,14.1,6.1,7.7,0.0,D,,0.0,D
d) 3,26.1,8.0,7.7,D,D,0.0,D,D,
e) 4,22.4,10.5,7.9,13.9,D,D,0.0,D,D
f) 5,22.7,6.2,D,D,D,0.0,D,,D
g) 6 to 10,18.4,7.0,4.6,3.8,2.8,D,D,D,D
h) 11 to 15,15.3,6.9,D,D,0.0,0.0,0.0,0.0,0.0
i) 16 to 20,12.8,6.1,1.8,4.9,D,0.0,D,0.0,
j) 21 to 25,13.7,5.1,3.9,D,D,0.0,0.0,0.0,0.0
k) 26+,12.2,3.3,D,D,D,0.0,0.0,D,D
l) Left Censored,10.4,3.5,1.4,1.6,D,D,0.0,0.0,0.0
m) ALL,18.5,7.0,3.7,3.9,2.5,1.7,2.7,0.0,0.0
,           2010,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,D,,
b) 1,37.0,19.1,D,17.0,13.1,D,0.0,D,
c) 2,27.2,8.1,11.1,12.9,D,D,D,D,
d) 3,18.7,9.3,4.7,D,D,0.0,D,0.0,D
e) 4,21.5,6.8,6.3,D,D,0.0,0.0,,
f) 5,24.6,11.8,D,D,0.0,0.0,0.0,D,D
g) 6 to 10,19.5,6.3,3.9,3.3,D,D,0.0,D,D
h) 11 to 15,15.1,6.4,2.6,D,D,0.0,0.0,D,D
i) 16 to 20,10.4,4.7,2.9,3.6,0.0,0.0,0.0,D,D
j) 21 to 25,15.2,4.6,2.7,D,0.0,D,0.0,D,0.0
k) 26+,11.2,4.7,2.3,2.5,6.0,0.0,0.0,D,D
l) Left Censored,9.0,4.0,D,2.2,D,0.0,D,0.0,0.0
m) ALL,17.5,6.7,3.9,3.7,3.1,3.2,1.2,4.1,0.0
,           2011,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,D,,
b) 1,34.4,17.6,6.7,27.1,D,D,0.0,D,
c) 2,25.7,15.1,2.9,8.1,0.0,0.0,D,D,D
d) 3,24.7,5.7,4.4,D,D,0.0,D,D,
e) 4,20.9,9.7,D,D,D,0.0,D,0.0,D
f) 5,19.6,10.1,D,D,0.0,0.0,0.0,,
g) 6 to 10,18.9,7.5,3.9,D,D,0.0,0.0,0.0,0.0
h) 11 to 15,15.7,5.5,2.0,D,D,0.0,0.0,D,D
i) 16 to 20,14.9,6.6,3.3,D,0.0,D,0.0,D,D
j) 21 to 25,16.3,6.0,2.5,D,D,0.0,0.0,0.0,0.0
k) 26+,10.1,3.9,D,1.4,D,D,0.0,D,D
l) Left Censored,9.9,2.7,1.4,D,D,0.0,0.0,0.0,0.0
m) ALL,17.3,7.1,2.9,4.1,3.2,2.1,0.0,0.0,0.0
,           2012,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,,D,
b) 1,37.5,15.4,10.1,10.4,D,D,0.0,D,
c) 2,24.8,7.5,D,0.0,0.0,D,0.0,D,
d) 3,21.5,10.1,9.8,8.6,D,D,D,D,D
e) 4,24.3,9.1,D,D,0.0,D,0.0,D,
f) 5,23.9,10.9,6.7,8.0,0.0,0.0,,D,D
g) 6 to 10,19.1,7.1,5.3,2.4,D,D,0.0,D,D
h) 11 to 15,17.2,6.1,4.5,4.9,0.0,0.0,0.0,D,D
i) 16 to 20,13.3,5.4,2.4,D,D,0.0,0.0,D,D
j) 21 to 25,20.0,7.0,4.2,D,D,0.0,0.0,0.0,0.0
k) 26+,11.1,3.5,1.8,D,D,0.0,0.0,0.0,0.0
l) Left Censored,10.7,4.5,3.6,D,D,0.0,0.0,0.0,0.0
m) ALL,17.9,6.8,4.6,3.3,2.4,1.9,1.6,0.0,0.0
