Country: USA,,,,,,,,,
Variable: Reallocation_Rate,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
m) ALL,61.0,37.6,31.6,32.2,25.4,16.8,13.0,10.8,13.4
,           1997,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,0.0,,,
b) 1,38.8,44.6,49.4,42.2,25.2,36.6,25.8,D,D
c) 2,33.8,33.0,31.2,29.2,18.6,27.0,5.2,,
d) 3,38.4,29.0,36.2,37.6,40.4,35.0,D,D,3.8
e) 4,29.8,27.6,26.6,27.2,24.2,9.4,D,D,
f) 5,26.8,26.6,21.2,28.2,26.6,13.0,D,D,
g) 6 to 10,27.4,23.6,23.0,24.0,22.6,23.8,8.8,6.4,7.8
h) 11 to 15,22.6,23.4,19.2,21.8,20.6,15.8,1.4,D,D
i) 16 to 20,19.4,18.8,18.0,23.2,18.8,17.6,8.6,D,D
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,17.0,19.0,16.8,17.0,14.8,15.0,9.4,1.4,6.8
m) ALL,64.0,38.6,34.8,29.6,24.6,27.0,9.8,9.0,5.8
,           1998,Estab Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,0.0,0.0,0.0,0.0,0.0,D,D,,
b) 1,39.2,44.4,43.4,41.0,34.0,D,D,,
c) 2,30.6,34.4,30.0,35.0,31.4,8.4,2.8,D,D
d) 3,31.6,32.4,27.8,35.4,19.4,31.8,D,D,
e) 4,25.4,25.2,29.6,22.8,28.4,25.2,D,D,0.0
