Country: USA,,,,,,,,,,,,
Variable: Job_Destruction_Deaths,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,,D,,
b) 1,657,251,152,D,0,D,D,,,,D,D
c) 2,501,213,281,241,D,D,0,,D,D,,
d) 3,361,193,244,D,0,D,D,D,,,,
e) 4,354,114,143,D,D,D,D,,,,,
f) 5,222,133,85,208,0,0,D,,D,,,D
g) 6 to 10,819,391,373,342,D,D,D,D,D,D,0,0
h) 11 to 15,551,222,249,462,0,D,D,D,D,D,D,106
i) 16 to 20,327,224,182,D,D,283,D,253,0,0,0,132
j) 21 to 25,107,58,101,D,D,D,D,0,D,0,D,44
k) 26+,,,,,,,,,,,,
l) Left Censored,355,169,132,201,174,200,167,115,366,D,D,"4,009"
m) ALL,"4,254","1,968","1,942","1,964",664,"1,647","1,697",394,534,787,538,"4,291"
,           2001,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,,,D,,,
b) 1,835,201,170,D,0,0,,D,,D,,
c) 2,439,236,267,D,D,0,D,D,,,,D
d) 3,432,235,215,194,445,0,0,D,D,,D,
e) 4,326,171,213,251,0,D,D,D,D,,,
f) 5,317,D,155,D,0,D,D,,D,,,D
g) 6 to 10,846,462,331,270,D,16,D,D,D,D,D,D
h) 11 to 15,541,316,361,155,D,D,D,D,24,D,D,D
i) 16 to 20,343,143,289,123,D,76,D,D,D,0,0,D
j) 21 to 25,192,102,57,D,369,449,117,D,0,D,D,D
k) 26+,,,,,,,,,,,,
l) Left Censored,392,D,70,268,D,48,154,286,455,"1,099",543,"1,214"
