Country: USA,,,,,,,,,
Variable: Job_Creation_Births,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
d) 3,50,25,11,23,0,0,0,0,
e) 4,D,19,0,68,0,0,0,0,0
f) 5,41,D,15,37,0,0,257,0,
g) 6 to 10,116,47,120,79,56,0,0,0,0
h) 11 to 15,53,52,72,76,74,0,277,0,0
i) 16 to 20,45,0,44,29,56,0,0,0,0
j) 21 to 25,D,D,0,0,0,0,0,0,0
k) 26+,,,,,,,,,
l) Left Censored,52,36,14,24,56,0,0,0,0
m) ALL,"3,373","3,134","3,438","3,901","2,819","2,690","2,388","1,848",0
,           2001,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,047","2,823","2,984","4,684","3,132","2,076",668,635,D
b) 1,D,D,0,0,76,0,0,0,
c) 2,33,31,0,0,0,0,0,0,0
d) 3,36,D,55,0,97,0,0,0,
e) 4,D,29,0,31,0,0,0,0,
f) 5,39,D,0,48,89,0,0,0,0
g) 6 to 10,162,138,300,248,114,511,0,0,0
h) 11 to 15,70,22,23,78,0,0,0,0,0
i) 16 to 20,62,35,17,0,50,0,0,0,0
j) 21 to 25,D,D,0,0,0,0,0,0,0
k) 26+,,,,,,,,,
l) Left Censored,43,D,27,0,128,198,0,0,0
m) ALL,"3,550","3,140","3,406","5,089","3,686","2,785",668,635,"6,545"
,           2002,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,599","3,411","3,572","4,377","4,201","3,103","2,833",,D
b) 1,0,0,0,0,0,0,0,0,0
c) 2,40,D,57,40,0,0,0,0,
d) 3,59,42,0,82,56,0,0,0,0
e) 4,61,74,20,71,54,0,0,0,
f) 5,49,D,27,0,0,0,0,0,
g) 6 to 10,160,23,85,44,69,0,0,0,0
h) 11 to 15,78,81,10,70,0,0,0,0,0
i) 16 to 20,D,D,0,0,0,0,0,0,0
j) 21 to 25,D,D,0,0,0,0,0,0,0
k) 26+,,,,,,,,,
l) Left Censored,27,D,47,29,0,0,0,0,0
m) ALL,"4,136","3,696","3,818","4,713","4,380","3,103","2,833",0,"1,174"
,           2003,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,434","2,740","3,349","4,478","3,016","2,683","1,506","1,341",
b) 1,0,0,0,0,0,0,0,,0
c) 2,59,D,35,0,0,0,0,0,0
d) 3,39,D,30,39,0,0,0,0,
e) 4,37,D,29,0,0,0,0,0,0
f) 5,43,40,11,20,0,0,0,,0
g) 6 to 10,87,56,97,73,0,0,0,0,0
h) 11 to 15,92,71,56,72,0,0,0,0,
i) 16 to 20,37,D,14,0,0,0,0,0,0
j) 21 to 25,42,D,46,20,0,0,0,0,0
k) 26+,7,0,0,0,0,0,0,,0
l) Left Censored,23,17,10,0,75,0,0,0,0
m) ALL,"3,900","3,044","3,677","4,702","3,091","2,683","1,506","1,341",0
,           2004,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,433","2,878","3,212","3,814","2,829","3,629","1,416",,
b) 1,0,0,0,0,0,0,0,0,
c) 2,48,60,20,57,79,0,0,,0
d) 3,59,D,13,28,79,0,0,0,0
e) 4,23,D,11,0,0,0,0,0,
f) 5,29,D,14,0,0,0,0,0,0
g) 6 to 10,D,70,111,32,0,0,0,0,0
h) 11 to 15,56,50,53,57,51,0,0,0,
i) 16 to 20,33,46,17,105,0,0,0,0,0
j) 21 to 25,18,D,10,0,0,0,0,0,0
k) 26+,D,0,0,0,0,0,0,,0
l) Left Censored,28,33,0,0,0,0,0,0,0
m) ALL,"3,817","3,198","3,461","4,093","3,038","3,629","1,416",0,0
,           2005,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,382","2,865","3,107","4,466","3,159","3,765","2,532","2,058",D
b) 1,0,0,0,0,0,0,0,,
c) 2,D,32,69,44,0,0,0,0,
d) 3,71,34,16,20,0,198,0,0,0
e) 4,35,29,11,49,0,0,0,0,0
f) 5,47,D,62,47,0,0,0,0,
g) 6 to 10,100,79,46,71,87,0,0,0,0
h) 11 to 15,55,D,0,0,79,0,0,0,0
i) 16 to 20,23,20,11,35,0,0,0,0,0
j) 21 to 25,25,D,18,35,135,0,0,0,0
k) 26+,D,D,28,40,0,0,0,0,0
l) Left Censored,22,D,13,0,62,0,0,0,0
m) ALL,"3,808","3,145","3,381","4,807","3,522","3,963","2,532","2,058","2,492"
,           2006,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,663","3,275","3,715","4,772","3,463","4,257","2,717","1,106",
b) 1,0,0,0,0,0,0,0,0,0
c) 2,46,D,23,0,0,0,0,,0
d) 3,58,D,0,41,90,0,0,0,
e) 4,65,D,12,44,90,0,0,,0
f) 5,16,D,34,0,0,0,0,0,0
g) 6 to 10,75,D,12,26,0,0,0,0,0
h) 11 to 15,55,44,17,26,0,0,0,0,0
i) 16 to 20,60,D,25,0,90,0,0,0,0
j) 21 to 25,29,0,0,47,0,230,0,0,0
k) 26+,16,0,0,0,0,0,0,0,0
l) Left Censored,19,19,0,0,0,0,0,0,0
m) ALL,"4,102","3,452","3,838","4,956","3,733","4,487","2,717","1,106",0
,           2007,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"3,443","3,261","3,468","5,276","3,176","3,059","2,095","1,911",
b) 1,0,0,0,0,0,0,0,0,
c) 2,60,D,0,20,0,0,0,0,0
d) 3,67,D,17,39,0,0,0,,0
e) 4,33,D,41,0,0,0,0,0,
f) 5,40,D,0,64,0,0,0,,0
g) 6 to 10,90,45,56,81,74,0,0,0,0
h) 11 to 15,47,28,50,0,55,110,0,0,0
i) 16 to 20,36,20,26,55,64,219,976,0,0
j) 21 to 25,16,26,19,0,0,0,279,0,0
k) 26+,14,D,11,0,0,0,0,0,0
l) Left Censored,19,0,0,32,141,0,0,0,0
m) ALL,"3,865","3,511","3,688","5,567","3,510","3,388","3,350","1,911",0
