Country: USA,,,,,,,,,,,,,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,1977,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"10,772","11,092","28,789","25,799","1,787",16.4,"1,387",12.7,"9,997",D,D,D,38.7,"4,017","2,455","1,562",9.5,15.6,"5,980",23.1,31.2,995,997,"1,792"
b. 5 to 9,"3,888","4,356","31,361","29,952",371,8.6,335,7.7,"7,486","2,357","5,129",7.9,25.0,"4,667","2,159","2,508",7.2,15.6,"2,819",9.4,31.2,196,196,"1,244"
c. 10 to 19,"2,251","2,570","36,506","35,179",186,7.3,138,5.4,"7,709","2,520","5,189",7.2,21.9,"5,055","1,805","3,250",5.1,14.4,"2,654",7.5,28.8,81,81,"1,082"
d. 20 to 49,"1,573","1,729","54,677","53,027",119,7.0,81,4.7,"10,185","3,520","6,665",6.6,19.2,"6,885","2,497","4,388",4.7,13.0,"3,300",6.2,26.0,38,38,"1,101"
e. 50 to 99,542,633,"44,239","43,968",28,4.4,31,4.9,"6,448","1,869","4,579",4.3,14.7,"5,905","2,164","3,741",4.9,13.4,543,1.3,26.8,14,14,D
f. 100 to 249,302,344,"52,398","50,940",14,4.1,5,1.5,"7,524","2,071","5,453",4.1,14.8,"4,608",642,"3,966",1.3,9.0,"2,916",5.8,18.0,1,1,D
g. 250 to 499,81,89,"30,266","29,054",8,9.5,1,1.2,"5,144","2,826","2,318",9.7,17.7,"2,719",D,"2,460",D,9.4,"2,425",8.3,18.8,,,
h. 500 to 999,42,49,"32,258","33,373",1,2.0,2,4.0,"2,915",D,D,D,8.7,"5,145",D,"3,496",D,15.4,"-2,230",-6.7,17.4,,,
i. 1000+,21,22,"42,032","41,420",0,0.0,0,0.0,"2,123",0,"2,123",0.0,5.1,898,0,898,0.0,2.2,"1,225",2.9,4.4,,,
m. ALL,"19,472","20,884","352,526","342,712","2,514",12.2,"1,980",9.6,"59,531","19,233","40,298",5.6,17.4,"39,899","13,630","26,269",4.0,11.6,"19,632",5.8,23.2,"1,325","1,327","6,390"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"10,880","11,194","28,953","25,998","1,942",17.7,"1,450",13.2,"10,214","3,663","6,551",14.1,39.3,"4,304",D,"1,686",D,16.6,"5,910",22.7,33.2,"1,013","1,013","1,826"
b. 5 to 9,"4,089","4,597","32,008","30,808",397,8.7,321,7.0,"7,614","2,554","5,060",8.3,24.7,"5,214","2,081","3,133",6.8,16.9,"2,400",7.8,33.8,217,217,"1,389"
c. 10 to 19,"2,372","2,699","38,050","36,929",200,7.5,167,6.2,"7,668","2,642","5,026",7.2,20.8,"5,425","2,214","3,211",6.0,14.7,"2,243",6.1,29.4,116,116,"1,554"
d. 20 to 49,"1,634","1,803","56,531","55,566",102,5.7,107,5.9,"10,099","3,040","7,059",5.5,18.2,"8,169","3,281","4,888",5.9,14.7,"1,930",3.5,29.4,66,66,"2,091"
e. 50 to 99,588,677,"46,596","46,320",26,3.8,29,4.3,"6,688","1,716","4,972",3.7,14.4,"6,136","2,058","4,078",4.4,13.2,552,1.2,26.4,14,14,D
f. 100 to 249,326,370,"52,422","53,272",16,4.3,16,4.3,"6,008","2,555","3,453",4.8,11.3,"7,708","2,297","5,411",4.3,14.5,"-1,700",-3.2,22.6,8,8,"1,040"
g. 250 to 499,95,103,"32,462","34,203",3,2.9,5,4.8,"2,538",926,"1,612",2.7,7.4,"6,020","1,815","4,205",5.3,17.6,"-3,482",-10.2,14.8,3,3,"1,046"
h. 500 to 999,39,43,"29,884","29,826",0,0.0,1,2.3,"1,963",0,"1,963",0.0,6.6,"1,847",D,"1,334",D,6.2,116,0.4,12.4,1,1,D
i. 1000+,23,24,"43,161","43,573",0,0.0,0,0.0,"1,871",0,"1,871",0.0,4.3,"2,694",0,"2,694",0.0,6.2,-823,-1.9,8.6,,,
m. ALL,"20,046","21,510","360,067","356,495","2,686",12.7,"2,096",9.9,"54,663","17,096","37,567",4.8,15.3,"47,517","16,877","30,640",4.7,13.3,"7,146",2.0,26.6,"1,438","1,438","10,458"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
