Country: USA,,,,,,,,,
Variable: Firms,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,
 *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"1,857","1,097",842,713,259,170,36,16,13
m) ALL,"11,757","5,780","3,585","2,314",757,389,90,46,26
,           1993,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,537",458,203,101,24,13,4,2,
b) 1,"1,190",414,210,100,28,21,1,3,
c) 2,"1,073",471,247,139,38,15,7,4,1
d) 3,865,372,241,117,57,18,5,4,
e) 4,727,347,221,140,50,16,5,1,3
f) 5,638,343,227,141,35,15,1,2,
g) 6 to 10,"2,131","1,233",798,454,130,56,16,13,5
h) 11 to 15,"1,547",886,584,341,114,54,16,6,4
i) 16 to 20,252,185,122,81,29,16,2,,1
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"1,761","1,034",796,694,271,159,30,15,13
m) ALL,"11,721","5,743","3,649","2,308",776,383,87,50,27
,           1994,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,569",407,218,116,27,9,5,2,2
b) 1,"1,153",377,171,86,21,12,3,2,
c) 2,903,425,220,111,29,21,3,3,
d) 3,901,431,217,139,42,14,5,4,1
e) 4,751,347,209,115,40,18,4,2,
f) 5,655,325,206,134,48,17,4,,
g) 6 to 10,"2,226","1,242",810,492,129,54,16,8,5
h) 11 to 15,"1,563",898,598,335,123,47,13,4,3
i) 16 to 20,468,311,207,119,43,27,5,2,2
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"1,691",944,785,665,246,149,36,13,11
m) ALL,"11,880","5,707","3,641","2,312",748,368,94,40,24
,           1995,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,536",415,229,108,37,19,4,,
b) 1,"1,175",341,186,104,26,9,4,2,3
c) 2,889,349,173,89,21,14,4,2,
d) 3,797,391,188,102,29,18,,4,
e) 4,787,403,182,121,45,13,5,4,1
f) 5,649,331,209,98,36,11,2,3,
g) 6 to 10,"2,309","1,266",803,527,140,51,19,8,4
h) 11 to 15,"1,574",832,594,306,116,47,14,5,2
i) 16 to 20,712,441,306,161,54,32,7,2,2
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"1,588",943,751,629,224,143,28,15,11
m) ALL,"12,016","5,712","3,621","2,245",728,357,87,45,23
,           1996,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,525",446,214,129,52,16,5,1,2
b) 1,"1,126",360,206,88,34,18,4,,
c) 2,868,345,203,88,33,12,4,2,3
d) 3,769,296,155,82,27,12,2,3,
e) 4,701,333,166,96,25,17,1,3,
f) 5,700,353,190,96,38,15,4,3,1
g) 6 to 10,"2,290","1,250",804,432,154,55,21,8,4
h) 11 to 15,"1,586",840,600,368,114,43,17,6,2
i) 16 to 20,957,548,382,192,64,37,7,3,2
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"1,534",904,704,574,225,136,30,13,11
m) ALL,"12,056","5,675","3,624","2,145",766,361,95,42,25
,           1997,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,555",452,200,113,31,12,3,,
b) 1,"1,158",383,190,112,43,14,6,1,2
c) 2,866,354,213,89,44,16,5,,
d) 3,752,325,174,93,27,15,4,2,3
e) 4,649,279,143,88,21,15,3,2,
f) 5,603,296,160,82,30,13,1,3,
g) 6 to 10,"2,376","1,214",753,427,155,64,20,12,3
h) 11 to 15,"1,520",850,541,345,100,43,14,4,3
i) 16 to 20,"1,209",657,444,260,74,50,10,3,3
j) 21 to 25,,,,,,,,,
k) 26+,,,,,,,,,
l) Left Censored,"1,502",826,659,554,205,130,25,13,10
m) ALL,"12,190","5,636","3,477","2,163",730,372,91,40,24
,           1998,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,435",396,204,122,39,12,6,1,
b) 1,"1,158",389,182,105,24,10,2,1,
c) 2,899,351,201,121,38,15,4,2,1
d) 3,709,323,205,92,43,17,3,1,
e) 4,631,294,162,96,36,8,3,2,3
f) 5,591,267,139,84,24,9,1,3,
g) 6 to 10,"2,359","1,170",679,398,156,59,15,7,1
h) 11 to 15,"1,513",837,542,329,98,56,16,11,3
i) 16 to 20,"1,199",644,427,248,84,41,11,5,1
j) 21 to 25,203,131,96,62,18,15,1,,1
k) 26+,,,,,,,,,
l) Left Censored,"1,428",788,632,526,201,127,28,10,12
m) ALL,"12,125","5,590","3,469","2,183",761,369,90,43,22
,           1999,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,346",362,177,114,45,17,7,2,1
b) 1,"1,085",334,175,103,38,11,6,1,
c) 2,903,387,186,95,28,15,1,1,
d) 3,770,334,172,122,30,15,3,1,1
e) 4,625,286,181,91,44,17,1,1,
f) 5,560,244,152,97,28,8,2,2,3
g) 6 to 10,"2,234","1,152",649,378,151,50,15,11,
h) 11 to 15,"1,508",832,574,321,98,44,12,12,3
i) 16 to 20,"1,226",662,419,243,82,47,11,3,1
j) 21 to 25,377,228,162,95,34,18,6,1,1
k) 26+,,,,,,,,,
l) Left Censored,"1,370",749,601,485,192,122,31,10,12
m) ALL,"12,004","5,570","3,448","2,144",770,364,95,45,22
,           2000,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,421",411,201,109,37,17,5,3,
b) 1,"1,043",318,154,104,40,16,4,2,1
c) 2,859,319,178,97,42,13,9,1,
d) 3,776,358,184,95,22,13,3,1,
e) 4,653,323,161,109,34,14,3,2,1
f) 5,554,276,156,99,41,15,3,1,
g) 6 to 10,"2,217","1,053",669,359,138,48,16,9,3
h) 11 to 15,"1,530",848,581,342,108,52,17,6,3
i) 16 to 20,"1,167",616,421,227,97,45,12,4,1
j) 21 to 25,571,351,214,136,46,26,7,1,2
k) 26+,,,,,,,,,
l) Left Censored,"1,294",711,564,481,182,125,29,11,11
m) ALL,"12,085","5,584","3,483","2,158",787,384,108,41,22
,           2001,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,457",394,199,142,47,16,2,1,2
b) 1,"1,130",350,188,100,36,16,5,3,
c) 2,826,306,166,118,34,14,4,3,1
d) 3,750,276,172,99,47,5,10,1,
e) 4,657,336,170,104,20,16,2,1,
f) 5,602,274,154,100,41,15,4,2,1
g) 6 to 10,"2,183","1,057",671,376,151,55,18,8,2
h) 11 to 15,"1,538",802,632,331,111,49,21,7,3
i) 16 to 20,"1,179",611,465,260,95,50,12,7,2
j) 21 to 25,780,425,264,161,63,30,8,1,1
k) 26+,,,,,,,,,
l) Left Censored,"1,245",674,549,475,192,123,28,9,12
m) ALL,"12,347","5,505","3,630","2,266",837,389,114,43,24
,           2002,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,717",468,239,134,55,21,8,,1
b) 1,"1,101",334,183,124,43,15,2,1,2
c) 2,877,334,190,118,39,15,6,4,
d) 3,699,276,161,118,37,15,3,2,1
e) 4,652,284,142,97,42,8,4,3,
f) 5,555,302,163,101,21,12,4,1,
g) 6 to 10,"2,085","1,028",641,384,145,57,15,7,3
h) 11 to 15,"1,556",839,572,340,121,59,18,9,3
i) 16 to 20,"1,072",605,451,275,88,50,6,7,3
j) 21 to 25,953,487,340,202,76,46,8,2,1
k) 26+,,,,,,,,,
l) Left Censored,"1,150",646,510,471,176,112,29,7,13
m) ALL,"12,417","5,603","3,592","2,364",843,410,103,43,27
,           2003,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,730",406,196,117,35,16,4,2,
b) 1,"1,319",397,215,120,49,18,7,,1
c) 2,862,345,189,114,39,12,3,1,1
d) 3,760,326,166,109,39,15,5,2,
e) 4,650,245,168,105,31,17,2,3,1
f) 5,589,266,132,92,39,10,5,,1
g) 6 to 10,"2,054","1,026",652,384,115,54,13,7,2
h) 11 to 15,"1,566",850,565,316,111,54,15,7,
i) 16 to 20,"1,071",594,412,278,84,53,13,8,5
j) 21 to 25,963,486,326,205,66,41,8,4,1
k) 26+,181,101,69,54,14,11,2,,1
l) Left Censored,"1,100",609,495,441,164,114,35,8,11
m) ALL,"12,845","5,651","3,585","2,335",786,415,112,42,24
,           2004,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,729",417,215,124,40,23,4,,
b) 1,"1,344",341,166,98,31,14,3,2,
c) 2,"1,033",412,227,121,55,19,5,,1
d) 3,728,319,179,115,40,11,5,1,1
e) 4,627,299,173,112,35,17,5,4,
f) 5,575,235,168,107,32,19,3,3,1
g) 6 to 10,"2,069","1,035",669,394,133,61,17,6,4
h) 11 to 15,"1,468",823,549,325,117,68,14,8,
i) 16 to 20,"1,076",622,437,280,88,48,14,7,5
j) 21 to 25,927,476,347,201,84,48,6,3,1
k) 26+,323,174,128,77,30,17,7,,1
l) Left Censored,"1,044",568,473,438,173,108,31,9,12
m) ALL,"12,943","5,721","3,731","2,392",858,453,114,43,26
,           2005,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
a) 0,"1,695",410,213,121,42,21,5,3,2
b) 1,"1,343",361,185,111,37,20,4,,
c) 2,"1,056",362,197,96,37,11,3,4,
d) 3,865,410,219,125,52,18,5,1,1
e) 4,651,331,154,114,43,14,3,1,1
f) 5,559,277,180,105,37,14,7,4,
g) 6 to 10,"2,076","1,058",665,429,141,73,15,8,3
h) 11 to 15,"1,452",771,545,325,103,54,12,11,2
i) 16 to 20,"1,094",657,447,315,94,48,18,5,4
j) 21 to 25,885,467,310,206,95,42,9,8,1
k) 26+,483,257,173,119,51,23,5,2,1
l) Left Censored,"1,001",528,475,435,152,108,29,9,11
m) ALL,"13,160","5,889","3,763","2,501",884,446,115,56,26
,           2006,Initial Size,,,,,,,
Estab Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000+
