b. 5 to 9,"37,120","46,674","311,455","309,918","2,830",6.1,"2,645",5.7,"54,523","18,533","35,990",6.0,17.6,"51,448","17,200","34,248",5.5,16.6,"3,075",1.0,33.2,"1,974","1,979","12,867"
c. 10 to 19,"23,235","31,217","416,019","415,084","1,744",5.6,"1,345",4.3,"64,103","23,449","40,654",5.6,15.4,"62,232","17,963","44,269",4.3,15.0,"1,871",0.4,30.0,982,987,"13,140"
d. 20 to 49,"14,739","20,208","601,946","601,685",958,4.8,748,3.7,"82,408","29,177","53,231",4.8,13.7,"81,885","22,679","59,206",3.8,13.6,523,0.1,27.2,500,502,"15,219"
e. 50 to 99,"4,813","6,886","461,761","468,361",317,4.6,328,4.8,"56,923","21,199","35,724",4.5,12.2,"70,123","23,222","46,901",5.0,15.0,"-13,200",-2.8,24.4,211,214,"15,025"
f. 100 to 249,"2,615","3,991","581,733","593,566",178,4.4,234,5.8,"65,689","27,148","38,541",4.6,11.1,"89,355","34,237","55,118",5.8,15.1,"-23,666",-4.0,22.2,143,143,"20,759"
g. 250 to 499,696,"1,015","343,753","341,797",42,4.1,43,4.2,"50,208","15,007","35,201",4.4,14.7,"46,296","14,055","32,241",4.1,13.5,"3,912",1.2,27.0,25,25,"8,084"
h. 500 to 999,259,323,"220,801","219,691",11,3.4,6,1.9,"28,101","7,210","20,891",3.3,12.8,"25,881","4,578","21,303",2.1,11.8,"2,220",1.0,23.6,1,1,D
i. 1000+,125,215,"442,168","456,806",8,3.8,4,1.9,"32,463","17,666","14,797",3.9,7.1,"61,738","13,138","48,600",2.9,13.5,"-29,275",-6.4,14.2,2,2,D
m. ALL,"169,564","206,162","3,619,279","3,630,595","19,101",9.2,"20,616",10.0,"510,043","182,108","327,935",5.0,14.0,"532,671","173,208","359,463",4.8,14.7,"-22,628",-0.7,28.0,"14,284","14,307","114,678"
,,2009,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"81,846","90,775","231,646","217,769","10,818",11.5,"16,547",17.6,"73,052","19,359","53,693",8.9,33.5,"45,297","27,653","17,644",12.7,20.8,"27,755",12.7,41.6,"10,490","10,512","18,032"
b. 5 to 9,"35,713","45,255","304,104","304,558","2,307",5.1,"2,941",6.5,"54,492","15,181","39,311",5.0,17.9,"55,399","19,208","36,191",6.3,18.2,-907,-0.3,35.8,"1,897","1,903","12,307"
c. 10 to 19,"22,622","30,464","394,851","403,223","1,451",4.8,"1,545",5.1,"53,060","19,251","33,809",4.8,13.2,"69,804","20,495","49,309",5.1,17.3,"-16,744",-4.1,26.4,944,947,"12,627"
d. 20 to 49,"14,368","19,629","561,176","576,877",840,4.3,836,4.3,"66,335","25,203","41,132",4.4,11.5,"97,737","25,345","72,392",4.4,16.9,"-31,402",-5.4,23.0,516,521,"15,713"
e. 50 to 99,"4,754","6,665","424,162","441,445",232,3.5,254,3.8,"43,397","16,024","27,373",3.6,9.8,"77,962","17,440","60,522",4.0,17.7,"-34,565",-7.9,19.6,137,138,"9,479"
f. 100 to 249,"2,642","4,007","534,963","566,269",160,4.0,165,4.1,"48,910","23,243","25,667",4.1,8.6,"111,521","24,734","86,787",4.4,19.7,"-62,611",-11.1,17.2,80,85,"12,820"
g. 250 to 499,679,976,"297,498","316,139",33,3.4,47,4.8,"23,446","10,575","12,871",3.3,7.4,"60,727","15,281","45,446",4.8,19.2,"-37,281",-11.8,14.8,30,30,"10,075"
h. 500 to 999,263,319,"189,179","201,696",12,3.8,11,3.4,"15,745","8,481","7,264",4.2,7.8,"40,779","7,469","33,310",3.7,20.2,"-25,034",-12.4,15.6,3,3,"1,993"
i. 1000+,129,219,"432,765","457,114",4,1.8,6,2.7,"25,693","9,151","16,542",2.0,5.6,"74,390","9,136","65,254",2.0,16.3,"-48,697",-10.7,11.2,4,4,"6,371"
m. ALL,"163,016","198,309","3,370,344","3,485,090","15,857",7.9,"22,352",11.1,"404,130","146,468","257,662",4.2,11.6,"633,616","166,761","466,855",4.8,18.2,"-229,486",-6.6,23.2,"14,101","14,143","99,417"
,,2010,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"81,028","89,964","218,803","208,806","10,869",11.9,"14,252",15.6,"59,861","19,371","40,490",9.3,28.7,"39,867","24,263","15,604",11.6,19.1,"19,994",9.6,38.2,"8,771","8,772","15,168"
b. 5 to 9,"34,235","43,889","293,973","293,513","2,124",4.8,"2,361",5.4,"45,708","13,818","31,890",4.7,15.6,"44,787","15,271","29,516",5.2,15.3,921,0.3,30.6,"1,611","1,612","10,483"
c. 10 to 19,"22,287","29,873","389,483","394,488","1,390",4.7,"1,264",4.2,"51,898","18,103","33,795",4.6,13.2,"61,908","16,645","45,263",4.2,15.7,"-10,010",-2.5,26.4,859,860,"11,257"
d. 20 to 49,"13,774","18,973","558,521","564,643",682,3.6,721,3.8,"72,357","20,519","51,838",3.6,12.8,"84,601","21,419","63,182",3.8,15.0,"-12,244",-2.2,25.6,454,454,"13,440"
e. 50 to 99,"4,427","6,297","426,813","430,273",203,3.2,239,3.8,"56,196","13,956","42,240",3.2,13.1,"63,116","16,275","46,841",3.8,14.7,"-6,920",-1.6,26.2,139,140,"9,508"
f. 100 to 249,"2,445","3,662","519,348","528,765",148,4.0,143,3.9,"58,777","21,990","36,787",4.2,11.1,"77,610","20,881","56,729",3.9,14.7,"-18,833",-3.6,22.2,76,76,"11,270"
g. 250 to 499,616,892,"285,535","293,438",35,3.9,34,3.8,"24,943","11,135","13,808",3.8,8.5,"40,748","11,382","29,366",3.9,13.9,"-15,805",-5.4,17.0,18,18,"5,552"
h. 500 to 999,240,304,"190,665","197,616",6,2.0,5,1.7,"12,134","4,135","7,999",2.1,6.1,"26,035","2,895","23,140",1.5,13.2,"-13,901",-7.1,12.2,2,2,D
i. 1000+,119,185,"399,385","406,799",4,2.2,4,2.2,"23,859","7,331","16,528",1.8,5.9,"38,688","11,164","27,524",2.7,9.5,"-14,829",-3.6,11.8,2,2,D
m. ALL,"159,171","194,039","3,282,526","3,318,341","15,461",7.9,"19,023",9.7,"405,733","130,358","275,375",3.9,12.2,"477,360","140,195","337,165",4.2,14.4,"-71,627",-2.2,24.4,"11,932","11,936","80,524"
,,2011,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"81,897","91,333","227,983","213,163","12,050",13.1,"13,836",15.1,"66,953","21,534","45,419",10.1,31.4,"37,312",D,"13,750",D,17.5,"29,641",13.9,35.0,"8,334","8,346",D
b. 5 to 9,"33,411","43,184","314,001","300,081","2,320",5.4,"2,239",5.2,"65,871","15,139","50,732",5.0,22.0,"38,030","14,488","23,542",4.8,12.7,"27,841",9.3,25.4,"1,446","1,448","9,375"
c. 10 to 19,"21,884","29,553","405,696","400,806","1,392",4.7,"1,223",4.2,"63,723","18,354","45,369",4.6,15.9,"53,943","16,059","37,884",4.0,13.5,"9,780",2.4,27.0,783,785,"10,323"
d. 20 to 49,"13,008","18,028","555,454","547,046",712,4.0,622,3.5,"74,783","21,835","52,948",4.0,13.7,"57,966","18,479","39,487",3.4,10.6,"16,817",3.1,21.2,361,365,"10,741"
e. 50 to 99,"4,211","6,027","429,958","421,095",227,3.8,193,3.2,"58,704","15,659","43,045",3.7,13.9,"40,978","13,607","27,371",3.2,9.7,"17,726",4.2,19.4,96,96,"6,695"
f. 100 to 249,"2,321","3,527","530,871","527,109",103,2.9,115,3.3,"64,675","15,120","49,555",2.9,12.3,"57,151","17,721","39,430",3.4,10.8,"7,524",1.5,21.6,66,66,"10,520"
g. 250 to 499,620,914,"312,139","309,694",26,2.8,28,3.1,"37,643","8,972","28,671",2.9,12.2,"32,753","9,341","23,412",3.0,10.6,"4,890",1.6,21.2,16,16,"5,316"
h. 500 to 999,218,276,"192,140","191,926",7,2.5,11,4.0,"20,518","4,758","15,760",2.5,10.7,"20,090","8,305","11,785",4.3,10.5,428,0.2,21.0,7,7,"5,183"
i. 1000+,126,190,"412,225","417,157",3,1.6,2,1.1,"28,870","4,952","23,918",1.2,6.9,"38,735",D,"35,625",D,9.3,"-9,865",-2.4,13.8,1,1,D
m. ALL,"157,696","193,032","3,380,467","3,328,077","16,840",8.7,"18,269",9.5,"481,740","126,323","355,417",3.8,14.5,"376,958","124,672","252,286",3.7,11.3,"104,782",3.2,22.6,"11,110","11,130","73,836"
,,2012,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"83,231","92,692","237,516","215,975","13,930",15.2,"12,089",13.2,"77,098","24,970","52,128",11.6,35.7,"34,015","21,042","12,973",9.7,15.7,"43,083",20.0,31.4,"7,953","8,197",D
b. 5 to 9,"33,866","43,358","302,924","293,931","2,815",6.5,"2,393",5.5,"58,781","18,152","40,629",6.2,20.0,"40,795","15,697","25,098",5.3,13.9,"17,986",6.1,27.8,"1,561","1,652","10,743"
c. 10 to 19,"21,608","29,449","404,384","399,591","1,502",5.1,"1,350",4.6,"65,286","19,974","45,312",5.0,16.3,"55,699","17,957","37,742",4.5,13.9,"9,587",2.4,27.8,867,925,"12,262"
d. 20 to 49,"13,183","18,233","558,097","551,167",861,4.7,806,4.4,"81,413","25,707","55,706",4.7,14.8,"67,553","24,324","43,229",4.4,12.3,"13,860",2.5,24.6,487,519,"15,268"
e. 50 to 99,"4,346","6,154","435,178","430,883",227,3.7,277,4.5,"59,518","15,229","44,289",3.5,13.8,"50,928","18,998","31,930",4.4,11.8,"8,590",2.0,23.6,145,155,"10,810"
f. 100 to 249,"2,354","3,597","545,351","542,720",103,2.9,137,3.8,"65,088","14,945","50,143",2.8,12.0,"59,825","20,708","39,117",3.8,11.0,"5,263",1.0,22.0,61,68,"10,470"
g. 250 to 499,610,905,"302,272","304,841",33,3.6,48,5.3,"35,537","11,144","24,393",3.7,11.7,"40,675","16,222","24,453",5.3,13.3,"-5,138",-1.6,23.4,24,25,"8,450"
h. 500 to 999,255,327,"231,952","225,899",15,4.6,11,3.4,"31,745","10,368","21,377",4.6,14.1,"19,638","7,320","12,318",3.2,8.7,"12,107",5.4,17.4,5,5,"3,309"
i. 1000+,138,209,"452,057","455,346",9,4.3,5,2.4,"44,974","14,478","30,496",3.2,9.9,"51,552","22,135","29,417",4.9,11.3,"-6,578",-1.4,19.8,2,2,D
m. ALL,"159,591","194,924","3,469,731","3,420,353","19,495",10.1,"17,116",8.8,"519,440","154,967","364,473",4.5,15.2,"420,680","164,403","256,277",4.8,12.3,"98,760",2.9,24.6,"11,105","11,548","102,690"
